complete_address,latitude,longitude,oev_erreichb_ewap
"Tangentenweg 11 / Haus B,4058 Basel",47.56931686401367,7.598410129547119,47725
"Riehenring 176/178/180 /Haus C,4058 Basel",47.56911087036133,7.597777843475342,47725
"Eisenbahnweg 2a,4058 Basel",47.56013870239258,7.614384651184082,1278
"Oetlingerstrasse 35,4057 Basel",47.567569732666016,7.5889458656311035,10761
"Davidsbodenstrasse 8,4056 Basel",47.56516647338867,7.577889919281006,11895
"Entenweidstrasse 74/8,4056 Basel",47.569026947021484,7.573718070983887,14593
"Wiesenschanzweg 34,4057 Basel",47.572715759277344,7.595144271850586,17904
"Ackerstrasse 39,4057 Basel",47.57811737060547,7.590497970581055,26460
"Flughafenstrasse 76,4056 Basel",47.56977844238281,7.5699872970581055,3490
"Welschmattstrasse 19,4055 Basel",47.56303024291992,7.562709331512451,5741
"Herrengrabenweg 75,4054 Basel",47.553443908691406,7.570718288421631,4659
"Achilles Bischoff-Strasse 7,4053 Basel",47.54069137573242,7.593783378601074,47040
"Rudolfstrasse 48,4054 Basel",47.5539436340332,7.575117111206055,16632
"Gartenstrasse 63,4052 Basel",47.54929733276367,7.595225811004639,41316
"Bachlettenstrasse 20,4054 Basel",47.549964904785156,7.580103874206543,28729
"Grenzacherstrasse 71,4058 Basel",47.55895233154297,7.601548671722412,10258
"Reinacherstr. 138,4053 Basel",47.535728454589844,7.604333400726318,11803
"Solothurnerstrasse 22,4053 Basel",47.54470443725586,7.590699672698975,27806
"Haltingerstrasse 9,4057 Basel",47.56548309326172,7.591888904571533,16324
"Bärenfelserstrasse 3,4057 Basel",47.566375732421875,7.58785343170166,14032
"Oscar Frey-Strasse 7,4059 Basel",47.53184509277344,7.587826251983643,2303
"Murbacherstrasse 49,4056 Basel",47.568790435791016,7.576269149780273,14593
"Helfenbergstrasse 12,4059 Basel",47.53462600708008,7.589494228363037,2303
"Austrasse 124,4051 Basel",47.55547332763672,7.5768561363220215,20159
"Austrasse 120,4051 Basel",47.55541229248047,7.577052593231201,20159
"Römergasse 24,4058 Basel",47.558223724365234,7.599791049957275,7839
"Claragraben 121,4057 Basel",47.564144134521484,7.592830657958984,18872
"Tellstrasse 23,4053 Basel",47.54318618774414,7.596251010894775,41729
"Lehenmattstrasse 282,4052 Basel",47.54591751098633,7.620706081390381,7517
"Steinentorstrasse 14,4051 Basel",47.55207443237305,7.589175701141357,51293
"Allschwilerstrasse 106,4055 Basel",47.55731201171875,7.566601276397705,7142
"Ormalingerweg 5,4058 Basel",47.56439971923828,7.62215518951416,4992
"Wartenbergstrasse 40,4052 Basel",47.547542572021484,7.606985569000244,5496
"Solothurnerstrasse 62,4053 Basel",47.54349899291992,7.589704513549805,29358
"Bruderholzalee 167,4059 Basel",47.53266906738281,7.594165325164795,2303
"Herrengrabenweg 75,4054 Basel",47.553443908691406,7.570718288421631,4659
"Helfenbergstrasse 12,4059 Basel",47.53462600708008,7.589494228363037,2303
"St. Jakobs-Strasse 361,4052 Basel",47.54209518432617,7.617319583892822,9842
"Laufenstrasse 4,4053 Basel",47.54266357421875,7.600114345550537,10524
"Froburgstr. 16,4052 Basel",47.555782318115234,7.611655235290527,9155
"Breisacherstr. 133,4057 Basel",47.56975173950195,7.588536739349365,17569
"Türkheimerstrasse 5,4055 Basel",47.557533264160156,7.574477195739746,12365
"Lehenmattstrasse 280,4052 Basel",47.54608917236328,7.620716571807861,7517
"Laufenstr. 13,4053 Basel",47.542110443115234,7.599786281585693,10524
"Färberstrasse 17,4057 Basel",47.57646179199219,7.592670917510986,9552
"Habsburgerstr. 38,4055 Basel",47.56119918823242,7.5707573890686035,16784
"Gundeldingerstrasse 492,4053 Basel",47.5369987487793,7.602978706359863,11803
"Gundeldingerrain 10,4053 Basel",47.53856658935547,7.5944437980651855,3933
"Frobenstrasse 21,4053 Basel",47.54510498046875,7.5863189697265625,29358
"Gasstrasse 68,4056 Basel",47.56842803955078,7.574095726013184,14593
"Maulbeerstrasse 36,4058 Basel",47.56712341308594,7.601315975189209,52322
"Froburgstr. 16,4052 Basel",47.555782318115234,7.611655235290527,9155
"Fasanenstrasse 121,4058 Basel",47.572998046875,7.610218524932861,18866
"St. Alban-Rheinweg 80,4052 Basel",47.55485153198242,7.602547645568848,9486
"Fasanenstrasse 121,4058 Basel",47.572998046875,7.610218524932861,18866
"Entenweidstrasse 74/7,4056 Basel",47.569026947021484,7.573718070983887,14593
"Entenweidstr. 84a,4056 Basel",47.56929016113281,7.573733329772949,14593
"Gasstrasse 68,4056 Basel",47.56842803955078,7.574095726013184,14593
"Erlenmattstr. 79,4058 Basel",47.57007598876953,7.603559970855713,47725
"Fischerweg 10,4058 Basel",47.55791473388672,7.602205276489258,7839
"Inselstrasse 40,4057 Basel",47.577415466308594,7.5886454582214355,26460
"Sundgauerstrasse 12,4055 Basel",47.56503677368164,7.563078880310059,12057
"Entenweidstrasse 20,4056 Basel",47.5665168762207,7.573955535888672,12483
"Im Witterswilerhof 6,4055 Basel",47.560302734375,7.563765525817871,5741
"Im Witterswilerhof 2,4055 Basel",47.56026840209961,7.563186168670654,5741
"Thiersteinerallee 91,4053 Basel",47.53945541381836,7.596708297729492,24952
"Feldbergstrasse 70,4057 Basel",47.566410064697266,7.5923237800598145,20108
"Holbeinstrasse 19,4051 Basel",47.554351806640625,7.584408283233643,18592
"Sommergasse 10,4056 Basel",47.56321716308594,7.575320243835449,15299
"Reinacherstrasse 126,4053 Basel",47.53640365600586,7.604195594787598,11803
"Im Witterswilerhof 7,4055 Basel",47.56058120727539,7.563708782196045,5741
"Münchensteinerstrasse 117,4053 Basel",47.53744888305664,7.608504295349121,16855
"Im Witterswilerhof 6,4055 Basel",47.560302734375,7.563765525817871,5741
"Lindenhofstrasse 40,4052 Basel",47.54658889770508,7.596734523773193,41316
"Gempenstrasse 78,4053 Basel",47.5428581237793,7.585447788238525,26525
"Rütimeyerplatz 2,4054 Basel",47.5494499206543,7.5759758949279785,10007
"Rütimeyerplatz 2,4054 Basel",47.5494499206543,7.5759758949279785,10007
"Mülhauserstrasse 112,4056 Basel",47.56699752807617,7.576598644256592,12483
"Habsburgerstrasse 30 VH,4055 Basel",47.5615234375,7.571096420288086,16784
"Im Ettingerhof 1,4055 Basel",47.559791564941406,7.5632171630859375,5741
"Hegenheimerstrasse 107,4055 Basel",47.56169509887695,7.56784725189209,7142
"Prattelerstr. 11,4052 Basel",47.54538345336914,7.614586353302002,4827
"Entenweidstrasse 74/7,4056 Basel",47.569026947021484,7.573718070983887,14593
"Lehenmattstr. 140,4052 Basel",47.55136489868164,7.619653224945068,4165
"Flughafenstrasse 72,4056 Basel",47.569549560546875,7.570045471191406,3490
"Flughafenstrasse 72,4056 Basel",47.569549560546875,7.570045471191406,3490
"Flughafenstrasse 72,4056 Basel",47.569549560546875,7.570045471191406,3490
"Mülhauserstr. 30,4056 Basel",47.569297790527344,7.5813727378845215,12376
"Lehenmattstrasse 155,4052 Basel",47.55162811279297,7.6197123527526855,3314
"Lehenmattstr. 129,4052 Basel",47.55220031738281,7.6181817054748535,3314
"Solothurnerstrasse 13,4053 Basel",47.54536056518555,7.591527938842773,30418
"Markgräflerstrasse 62,4057 Basel",47.569976806640625,7.594400405883789,25629
"Rennweg 100,4052 Basel",47.54944610595703,7.611125946044922,7170
"Giessliweg 81,4057 Basel",47.5802116394043,7.591655254364014,9552
"Gasstrasse 37,4056 Basel",47.56972122192383,7.57634973526001,10675
"Ormalingerweg 5,4058 Basel",47.56439971923828,7.62215518951416,4992
"Gasstrasse 68,4056 Basel",47.56842803955078,7.574095726013184,14593
"Gasstrasse 68/5,4056 Basel",47.56842803955078,7.574095726013184,14593
"Fasanenstrasse 121,4058 Basel",47.572998046875,7.610218524932861,18866
"Claragraben 60,4058 Basel",47.561668395996094,7.595454216003418,15495
"Claragraben 60,4058 Basel",47.561668395996094,7.595454216003418,15495
"Entenweidstrasse 74/7,4056 Basel",47.569026947021484,7.573718070983887,14593
"Vogesenstrasse 135/1,4056 Basel",47.5692253112793,7.574558258056641,14593
"Entenweidstrasse 74/7,4056 Basel",47.569026947021484,7.573718070983887,14593
"Vogesenstr. 135/2,4056 Basel",47.5692253112793,7.574558258056641,14593
"Erlenstrasse 98,4058 Basel",47.56953048706055,7.604137420654297,47725
"Burgunderstrasse 13a,4051 Basel",47.55331039428711,7.580517292022705,11191
"Freilager-Platz 7,4053 Basel",47.54594802856445,7.58718204498291,27806
"Bleichestrasse 13,4058 Basel",47.56592559814453,7.60063362121582,52322
"Kleinhüningeranlage 4,4057 Basel",47.58164978027344,7.593404293060303,9003
"Kannenfeldstrasse 52,4056 Basel",47.56413269042969,7.573551177978516,15299
"Riehenteichstrasse 56,4058 Basel",47.565284729003906,7.603113174438477,24785
"Sankt Alban-Ring 238,4052 Basel",47.54718017578125,7.607898712158203,5496
"Riehenring 7,4058 Basel",47.561336517333984,7.601690292358398,10258
"Meltingerstrasse 5,4053 Basel",47.545650482177734,7.58200740814209,24785
"Burgfelderstrasse 28, Basel, Schweiz,4055 Basel",47.56332015991211,7.572644233703613,15299
"Birsstrasse 66,4052 Basel",47.55226135253906,7.619861125946045,3314
"Riehenring 111,4058 Basel",47.56621170043945,7.597532272338867,20108
"Egliseestrasse 1,4058 Basel",47.56977844238281,7.609302520751953,18866
"Kluserstrasse 25,4054 Basel",47.54962158203125,7.574475288391113,5188
"Goldbachweg 26,4058 Basel",47.567222595214844,7.618602752685547,15834
"Engelgasse 4,4052 Basel",47.55097961425781,7.598464012145996,41676
"Arlesheimerstrasse 16,4053 Basel",47.53892517089844,7.599876403808594,24952
"Austrasse 54,4051 Basel",47.5539665222168,7.581200122833252,14489
"Austrasse 54,4051 Basel",47.5539665222168,7.581200122833252,14489
"Riehenstrasse,4058 Basel",47.559974670410156,7.597090721130371,15495
"Elsässerstrasse 258,4056 Basel",47.57671356201172,7.572597980499268,66091
"Blauenstrasse 55,4054 Basel",47.554100036621094,7.572824954986572,16632
"Vogesenstrasse 135/1,4056 Basel",47.5692253112793,7.574558258056641,14593
"Vogesenstrasse 135/1,4056 Basel",47.5692253112793,7.574558258056641,14593
"Vogesenstrasse 135/1,4056 Basel",47.5692253112793,7.574558258056641,14593
"Am Bachgraben 38,4056 Basel",47.577091217041016,7.566886901855469,3490
"Müllheimerstrasse 36,4057 Basel",47.56523513793945,7.5938639640808105,20108
"Vogesenstrasse 135/2,4056 Basel",47.5692253112793,7.574558258056641,14593
"Biascastrasse 40,4059 Basel",47.527034759521484,7.59183931350708,2303
"Gellertstrasse 46,4052 Basel",47.55118942260742,7.609930515289307,4750
"Claragraben 84,4058 Basel",47.562808990478516,7.594296932220459,14402
"Inselstrasse 46,4057 Basel",47.57735824584961,7.58893346786499,26460
"Hegenheimerstrasse 85,4055 Basel",47.560997009277344,7.569921970367432,16533
"Bläsiring 161,4057 Basel",47.56891632080078,7.595922470092773,21856
"Häsingerstrasse 27,4055 Basel",47.56272888183594,7.569059371948242,7880
"Liesbergerstrasse 1,4053 Basel",47.541961669921875,7.596726417541504,47040
"St. Alban-Ring 164,4052 Basel",47.55036926269531,7.610236644744873,4750
"Güterstrasse 172,4053 Basel",47.54374694824219,7.591841220855713,27150
"Hagenbachstrasse 8,4052 Basel",47.54782485961914,7.599956035614014,20244
"Müllheimerstrasse 151,4057 Basel",47.569828033447266,7.592170715332031,17569
"Hirzbodenweg 7,4052 Basel",47.55109405517578,7.608836650848389,4750
"Efringerstrasse 111,4057 Basel",47.57139205932617,7.596346855163574,25629
"Hammerstrasse 153,4057 Basel",47.56831359863281,7.5948100090026855,21856
"Hammerstrasse 153,4057 Basel",47.56831359863281,7.5948100090026855,21856
"Hammerstrasse 153,4057 Basel",47.56831359863281,7.5948100090026855,21856
"Dornacherstrasse 34,4053 Basel",47.54487228393555,7.585155010223389,53226
"Hüningerstrasse 18,4056 Basel",47.57085037231445,7.574692726135254,14593
"Fasanenstrasse 122,4058 Basel",47.57276916503906,7.61008358001709,18866
"Güterstrasse 165,4053 Basel",47.54416275024414,7.591214656829834,30418
"Missionsstrasse 12,4055 Basel",47.5592041015625,7.5793046951293945,14255
"Türkheimerstrasse 44,4055 Basel",47.55904769897461,7.573771953582764,12365
"General Guisan-Strasse 78,4054 Basel",47.55018615722656,7.566361427307129,5385
"Metzerstrasse 21,4056 Basel",47.56422424316406,7.577756404876709,14249
"Muespacherstrasse 65,4055 Basel",47.56189727783203,7.567101001739502,7142
"Unterer Rheinweg 56,4057 Basel",47.56499481201172,7.587587356567383,16324
"Jägerstrasse 21,4058 Basel",47.56869125366211,7.601916790008545,47725
"Näfelserstrasse 23,4055 Basel",47.55838394165039,7.566080570220947,7142
"St. Alban-Ring 135,4052 Basel",47.55119705200195,7.6111016273498535,7170
"Dornacherstrasse 15,4053 Basel",47.545433044433594,7.584316253662109,53226
"Egliseestrasse 1,4058 Basel",47.56977844238281,7.609302520751953,18866
"Egliseestrasse 1,4058 Basel",47.56977844238281,7.609302520751953,18866
"Mostackerstrasse 18,4051 Basel",47.555179595947266,7.581540107727051,14489
"Bärenfelserstrasse 9,4057 Basel",47.5665283203125,7.5878143310546875,14032
"St. Alban-Rheinweg 180,4052 Basel",47.55586242675781,7.610033988952637,9155
"Reinacherstrasse 126,4053 Basel",47.53640365600586,7.604195594787598,11803
"Tessinstrasse 10,4054 Basel",47.55141830444336,7.564565658569336,6765
"Johanniterstrasse 5,4056 Basel",47.565216064453125,7.582330703735352,9463
"Gasstrasse 68/6,4056 Basel",47.56842803955078,7.574095726013184,14593
"Claramattweg 13,4057 Basel",47.56291580200195,7.59588623046875,14402
"Davidsbodenstr. 37,4056 Basel",47.56593322753906,7.576500415802002,11895
"Müllheimerstrasse 93,4057 Basel",47.56807327270508,7.592178821563721,10761
"Gasstrasse 68,4056 Basel",47.56842803955078,7.574095726013184,14593
"Kleinhüningeranlage 17,4053 Basel",47.58285903930664,7.593507766723633,10209
"Sperrstrasse 2,4057 Basel",47.56423568725586,7.591677665710449,18872
"Zürcherstrasse 13,4052 Basel",47.55331039428711,7.606123447418213,8340
"Hegenheimerstrasse 85,4055 Basel",47.560997009277344,7.569921970367432,16533
"Hegenheimerstrasse 85,4055 Basel",47.560997009277344,7.569921970367432,16533
"Maulbeerstrasse 85,4058 Basel",47.56810760498047,7.6041483879089355,13319
"Auf dem Wolf 28,4052 Basel",47.540435791015625,7.615377902984619,21583
"Kannenfeldstrasse 55,4056 Basel",47.56439208984375,7.572996139526367,15299
"Haltingerstrasse 102,4057 Basel",47.56650924682617,7.597265720367432,20108
"Riehenring 135,4058 Basel",47.56726837158203,7.597413539886475,20108
"Oetlingerstrasse 187,4057 Basel",47.56816101074219,7.596931457519531,21856
"Türkheimerstrasse 44,4055 Basel",47.55904769897461,7.573771953582764,12365
"Johanniterstrasse 5,4056 Basel",47.565216064453125,7.582330703735352,9463
"Birmannsgasse 28,4055 Basel",47.55762481689453,7.576911449432373,12196
"Fischerweg 10,4058 Basel",47.55791473388672,7.602205276489258,7839
"St. Alban-Anlage 57,4052 Basel",47.5528450012207,7.601466178894043,10740
"Inselstrasse 40,4057 Basel",47.577415466308594,7.5886454582214355,26460
"Hochbergerplatz 1,4057 Basel",47.58186340332031,7.592953205108643,10209
"Davidsbodenstrasse 15,4056 Basel",47.56527328491211,7.577406406402588,11895
"Türkheimerstrasse 44,4055 Basel",47.55904769897461,7.573771953582764,12365
"Hammerstrasse 37,4058 Basel",47.56129455566406,7.597359657287598,15495
"Efringerstrasse 111,4057 Basel",47.57139205932617,7.596346855163574,25629
"bäumlihofstrasse 189,4058 Basel",47.5667610168457,7.620319366455078,15834
"Bruderholzallee 169,4059 Basel",47.53276062011719,7.594640254974365,2303
"Sierenzerstrasse 18,4055 Basel",47.560325622558594,7.569770812988281,16533
"Bärenfelserstrasse 44,4057 Basel",47.56831741333008,7.587764263153076,10761
"Johanniterstrasse 11,4056 Basel",47.564979553222656,7.582055568695068,9463
"Amerbachstrasse 45,4057 Basel",47.56937789916992,7.593364238739014,25629
"Johanniterstrasse 11,4056 Basel",47.564979553222656,7.582055568695068,9463
"Klingelbergstrasse 91,4056 Basel",47.56447982788086,7.578432083129883,14249
"Markgräflerstrasse 75,4057 Basel",47.570125579833984,7.595379829406738,25629
"Wanderstrasse 4,4054 Basel",47.55295181274414,7.569911479949951,4659
"Rümelinsplatz 19,4001 Basel",47.556800842285156,7.5870280265808105,22914
"Meret Oppenheimplatz,4053 Basel",47.54594802856445,7.58718204498291,27806
"Meret Oppenheimplatz,4053 Basel",47.54594802856445,7.58718204498291,27806
"Colmarerstrasse,4055 Basel",47.561458587646484,7.573383808135986,16784
"hegenheimerstrasse 197,4055 Basel",47.563785552978516,7.563999176025391,7142
"Hardstrasse 135,4052 Basel",47.54850387573242,7.608773231506348,4750
"Peter Rot-Strasse 113,4058 Basel",47.56257629394531,7.6037187576293945,10258
"Hiltalingerstrasse,4057 Basel",47.585044860839844,7.593576431274414,10209
"Tangentenweg,4058 Basel",47.56931686401367,7.598410129547119,47725
"Marktplatz,4001 Basel",47.558631896972656,7.587831020355225,29892
"Kleinhüningeranlage 50,4057 Basel",47.58327865600586,7.594050884246826,14154
"Näfelserstrasse 24,4055 Basel",47.55839920043945,7.565737724304199,7142
"Dornacherstrasse 179,4053 Basel",47.542137145996094,7.59289026260376,27150
"Tellstrasse 7,4053 Basel",47.54312515258789,7.595294952392578,41729
"Julia Gauss-Strasse 12,4056 Basel",47.567501068115234,7.565030574798584,8454
"Gempenstrasse,4051 Basel",47.545265197753906,7.587486743927002,29358
"Im Ettingerhof 8,4055 Basel",47.559547424316406,7.5638813972473145,5741
"Obwaldnerstrasse 7,4055 Basel",47.56011199951172,7.56644344329834,7142
"Frobenstrasse,4053 Basel",47.54572677612305,7.586596965789795,53226
"Waldmeisterstrasse 68,3018 Bern",46.93903732299805,7.381814479827881,19627
"Fabrikstrasse 20 A,3012 Bern",46.95429229736328,7.424143314361572,8511
"Brünnenstrasse 35,3018 Bern-Bümpliz",46.945030212402344,7.38375997543335,16187
"Stadtbachstrasse 40,3012 Bern",46.949337005615234,7.432054042816162,73384
"Murtenstrasse 143 D,3008 Bern",46.949195861816406,7.409060001373291,3304
"Lombachweg 32,3006 Bern",46.93798065185547,7.465209007263184,6827
"Gerechtigkeitsgasse 77,3011 Bern",46.94794464111328,7.45268440246582,12999
"Scharnachtalstrasse 12,3006 Bern",46.93613815307617,7.471442222595215,10121
"Muristrasse 86,3006 Bern",46.94013977050781,7.468499183654785,6827
"Murtenstrasse 143 C,3008 Bern",46.949195861816406,7.409060001373291,3304
"Breitenrainplatz 33,3014 Bern",46.95823669433594,7.454463958740234,7368
"Gesellschaftsstrasse 81,3012 Bern",46.95475769042969,7.431175708770752,18017
"Garbenweg 7,3027 Bern",46.95011901855469,7.397724151611328,22812
"Amietstrasse 29,3006 Bern",46.94169998168945,7.474661827087402,6955
"Amietstrasse 29,3006 Bern",46.94169998168945,7.474661827087402,6955
"Freieckweg 11,3018 Bern",46.93902587890625,7.388211727142334,8370
"Schwabstrasse 78,3018 Bern",46.94275665283203,7.396319389343262,18419
"Gutenbergstrasse 24,3011 Bern",46.94404983520508,7.434537887573242,54154
"Münstergasse 74,3011 Bern",46.94753646850586,7.4484028816223145,37865
"Schlossstrasse 8,3008 Bern",46.944732666015625,7.420773983001709,89317
"Bantigerweg 60,3006 Bern",46.94866180419922,7.466920852661133,5562
"Hallerstrasse 54,3012 Bern",46.9547004699707,7.4381585121154785,55013
"Amietstrasse 29,3006 Bern",46.94169998168945,7.474661827087402,6955
"Kramgasse 57,3011 Bern",46.947818756103516,7.449582099914551,37865
"Jubiläumsstrasse,3005 Bern",46.93940734863281,7.452701091766357,6202
"Stadtbachstrasse 42,3012 Bern",46.9493408203125,7.431818008422852,73384
"Neuengasse 1,3011 Bern",46.94871139526367,7.4433417320251465,68705
"Stöckackerstrasse 106,3018 Bern",46.943572998046875,7.398480415344238,18419
"Gerechtigkeitsgasse 80,3011 Bern",46.948177337646484,7.452427387237549,12999
"Funkerstrasse 11,3013 Bern",46.954498291015625,7.459051132202148,14273
"Manuelstrasse 74,3006 Bern",46.9345817565918,7.470070838928223,10121
"Mädergutstrasse 35,3018 Bern",46.9364128112793,7.384374141693115,8370
"Belpstrasse 51,3007 Bern",46.94237518310547,7.431646347045898,28227
"Mittelholzerstrasse 30,3006 Bern",46.958984375,7.477904319763184,14296
"Bottigenstrasse 341,3019 Bern",46.93666458129883,7.341423511505127,1266
"Bahnstrasse 99,3008 Bern",46.945274353027344,7.408450126647949,22301
"Morellweg 12,3007 Bern",46.93733215332031,7.4330735206604,35202
"Bierhübeliweg 31,3012 Bern",46.95578384399414,7.437737464904785,14772
"Weltpoststrasse,3015 Bern",46.93928146362305,7.473807334899902,9047
"Werkgasse 44,3018 Bern",46.94367218017578,7.404025077819824,22018
"Stöckackerstrasse 89,3018 Bern",46.944332122802734,7.400311470031738,22018
"Mottastrasse,3005 Bern",46.94281768798828,7.451725482940674,24469
"Wylerfeldstrasse 11,3014 Bern",46.96163558959961,7.4490203857421875,11834
"Terrassenweg 10,3012 Bern",46.94973373413086,7.434364318847656,73384
"Könizstrasse 26,3008 Bern",46.94314956665039,7.41997766494751,58387
"Könizstrasse 28,3008 Bern",46.9429817199707,7.419855117797852,58387
"Schlossstrasse 112,3008 Bern",46.944236755371094,7.412590503692627,22301
"Gutenbergstrasse 33,3011 Bern",46.94380187988281,7.434668064117432,54154
"Thunstrasse 47,3005 Bern",46.94133758544922,7.456741809844971,11340
"Murtenstrasse 143 F,3008 Bern",46.949195861816406,7.409060001373291,3304
"Ostring 50,3006 Bern",46.94393539428711,7.470945358276367,8252
"Schosshaldenstrasse 12,3006 Bern",46.9451904296875,7.4625372886657715,6466
"Seftigenstrasse 28,3007 Bern",46.937217712402344,7.431582450866699,35202
"Kramgasse 21,3011 Bern",46.94784927368164,7.451028347015381,37865
"Tulpenweg 7,3004 Bern",46.9727783203125,7.44439172744751,15283
"Fabrikstrasse 34,3012 Bern",46.95487594604492,7.425084114074707,8511
"Viktoriastrasse 67,3013 Bern",46.95406723022461,7.453042507171631,12488
"Hüsliackerstrasse 17,3018 Bern",46.93244171142578,7.381711006164551,1979
"Weltpoststrasse 8d,3015 Bern",46.93842315673828,7.474076271057129,9047
"Mittelstrasse 40/42,3012 Bern",46.9559211730957,7.435294151306152,13540
"Bernstrasse 45,3018 Bern",46.94210433959961,7.396668434143066,25196
"Bümplizstrasse 176,3018 Bern",46.93848419189453,7.393960952758789,25196
"Breitfeldstrasse 56,3014 Bern",46.9599609375,7.455427169799805,13201
"Sandrainstrasse 93,3007 Bern",46.93291473388672,7.445759296417236,6718
"Nordring 10,3013 Bern",46.95574188232422,7.447225570678711,13588
"Junkerngasse 29,3011 Bern",46.94791030883789,7.454931735992432,12999
"Oberweg 5,3013 Bern",46.952030181884766,7.449434757232666,9702
"Eymattstrasse 196,3032 Hinterkappelen",46.96202850341797,7.3831963539123535,3048
"Murtenstrasse 143 G,3008 Bern",46.949195861816406,7.409060001373291,3304
"Mädergutstrasse 95,3018 Bern",46.93709182739258,7.382444858551025,8370
"Werkgasse 28,3018 Bern",46.94348907470703,7.402877330780029,22018
"Attinghausenstrasse 11,3014 Bern",46.96113586425781,7.45717716217041,13201
"Weissenbühlweg 49,3007 Bern",46.9371223449707,7.437635898590088,29219
"Thunstrasse 47,3005 Bern",46.94133758544922,7.456741809844971,11340
"Thunstrasse 47,3005 Bern",46.94133758544922,7.456741809844971,11340
"Jupiterstrasse 43,3015 Bern",46.938751220703125,7.484333515167236,5737
"Käfiggässchen 6,3011 Bern",46.9479866027832,7.444099426269531,37327
"Seftigenstrasse 40,3007 Bern",46.93627166748047,7.432472229003906,23657
"Junkerngasse 58,3011 Bern",46.94759750366211,7.452554225921631,12999
"Zähringerstrasse 23,3012 Bern",46.95465087890625,7.435239791870117,14772
"Gerechtigkeitsgasse 54,3011 Bern",46.9483642578125,7.453742027282715,12999
"Aebistrasse 19,3012 Bern",46.953147888183594,7.426368713378906,23052
"Muristrasse 52,3006 Bern",46.942420959472656,7.464790344238281,7330
"Winterholzstrasse 55,3018 Bern",46.94447326660156,7.380012512207031,19627
"Wankdorffeldstrasse 69,3014 Bern",46.96591567993164,7.464640140533447,17868
"Ostermundigenstrasse 38,3006 Bern",46.952239990234375,7.467658519744873,5562
"Nordring 44,3013 Bern",46.958499908447266,7.447005748748779,10318
"Haslerstrasse 6,3008 Bern",46.94524383544922,7.432369232177734,68772
"Murtenstrasse 147b,3008 Bern",46.94844436645508,7.408458709716797,3304
"Tulpenweg 7,3004 Bern",46.9727783203125,7.44439172744751,15283
"Winkelriedstrasse 69,3014 Bern",46.96308135986328,7.455080032348633,13201
"Lentulusstrasse 37,3007 Bern",46.94044494628906,7.426270008087158,27389
"Riedbachstr. 95,3027 Bern",46.944583892822266,7.376204013824463,10056
"Konsumstrasse 6, 8,3007 Bern",46.944339752197266,7.42445182800293,12729
"Gutenbergstr. 37,3011 Bern",46.943416595458984,7.434041500091553,28227
"Nordring 20,3013 Bern",46.95618438720703,7.447413444519043,13588
"Alpenstrasse 23,3006 Bern",46.942203521728516,7.457327365875244,11340
"Obermattstr. 18,3018 Bern",46.93672180175781,7.389699459075928,22212
"Heckenweg 36,3007 Bern",46.933677673339844,7.431638717651367,23657
"Hüsliackerstrasse 13,3018 Bern",46.932559967041016,7.3820271492004395,1979
"Bümplizstrasse 178,3018 Bern",46.93840408325195,7.394137382507324,25196
"Spitalackerstrasse 21,3013 Bern",46.95448303222656,7.456189155578613,12488
"Murtenstrasse 143 D,3008 Bern",46.949195861816406,7.409060001373291,3304
"Eymattstrasse 200,3032 Hinterkappelen",46.9620361328125,7.382587909698486,3048
"Junkerngasse 58,3011 Bern",46.94759750366211,7.452554225921631,12999
"Münstergasse 41,3011 Bern",46.947391510009766,7.450106620788574,37865
"Europaplatz 1b,3008 Bern",46.94325637817383,7.405609607696533,31569
"Colombstrasse 40,3027 Bern",46.94559097290039,7.377441883087158,10056
"Lorrainestrasse 63,3014 Bern",46.95970153808594,7.445075035095215,22782
"Murtenstrasse 143 B,3008 Bern",46.949195861816406,7.409060001373291,3304
"Murtenstrasse 143 B,3008 Bern",46.949195861816406,7.409060001373291,3304
"Schönburgstrasse 54,3013 Bern",46.95517349243164,7.457910060882568,14273
"Altenbergstrasse 30,3013 Bern",46.95068359375,7.457615852355957,9702
"Münstergasse 41,3011 Bern",46.947391510009766,7.450106620788574,37865
"Murtenstrasse 143 C,3008 Bern",46.949195861816406,7.409060001373291,3304
"Effingerstrasse 92,3008 Bern",46.945770263671875,7.427696228027344,89317
"Murtenstrasse 147b,3008 Bern",46.94844436645508,7.408458709716797,3304
"Billeweg 24,3027 Bern",46.945884704589844,7.378152370452881,10056
"Morillonstrasse 38,3007 Bern",46.934417724609375,7.434075832366943,23657
"Thunstrasse 47,3005 Bern",46.94133758544922,7.456741809844971,11340
"Weltpoststrasse 1,3015 Bern",46.93935775756836,7.473442077636719,9047
"Anshelmstrasse 16,3005 Bern",46.938934326171875,7.448523998260498,6202
"Lorrainestrasse 52,3013 Bern",46.95855712890625,7.444694519042969,22782
"Wankdorffeldstrasse 101,3014 Bern",46.96461486816406,7.457873821258545,21462
"Wabernstr. 36,3007 Bern",46.93889236450195,7.437470436096191,29219
"Schlossstrasse 137,3008 Bern",46.94363021850586,7.409931659698486,58387
"Stöckackerstrasse 114,3018 Bern",46.94293212890625,7.398032188415527,18419
"Brünnenstrasse 65,3018 Bern",46.94450378417969,7.385911464691162,16187
"Egelbergstrasse 28,3006 Bern",46.94600296020508,7.465832710266113,7330
"Klösterlistutz 2,3013 Bern",46.94935989379883,7.458934307098389,6466
