City,PLZ,Price (CHF/Month),Net Price,Additional Costs,Rooms,Living Space,Street,Listing URL,Etage,Objekttyp,Balkon / Terrasse,Lift,Minergie,Aussicht,Garage,Parkplatz,Kinderfreundlich,Swimmingpool,Haustiere erlaubt,complete_address,latitude,longitude,oev_erreichb_ewap,median_einkommen
St.Gallen,9008,1140,990,150,1.5,31,"Langgasse 125,",https://www.immoscout24.ch/mieten/4001636125,2,Wohnung,True,False,False,True,False,False,False,False,False,"Langgasse 125,9008 St. Gallen",47.443206787109375,9.39520263671875,1079,66755.2
St.Gallen,9000,1850,1510,340,4.0,101,"Stauffacherstrasse 7,",https://www.immoscout24.ch/mieten/4002004590,2,Wohnung,True,True,False,True,True,False,False,False,False,"Stauffacherstrasse 7,9000 St. Gallen",47.42344284057617,9.363558769226074,11884,66755.2
St.Gallen,9000,1380,1260,120,2.0,54,"Brühlgasse 50,",https://www.immoscout24.ch/mieten/4001990605,4,Wohnung,False,True,False,False,False,False,False,False,True,"Brühlgasse 50,9000 St. Gallen",47.42467880249024,9.378700256347656,30920,66755.2
St.Gallen,9016,2190,1720,470,4.5,65,"Martinsbruggstrasse 59,",https://www.immoscout24.ch/mieten/4001915541,3,Wohnung,False,False,False,False,True,True,False,False,True,"Martinsbruggstrasse 59,9016 St. Gallen",47.43673324584961,9.414032936096191,1789,66755.2
St.Gallen,9000,1280,1060,220,3.0,38,"Oberstrasse 200,",https://www.immoscout24.ch/mieten/4002002388,4,Dachwohnung,False,False,False,True,False,True,False,False,False,"Oberstrasse 200,9000 St. Gallen",47.41268157958984,9.350950241088867,1875,66755.2
St.Gallen,9014,1800,1540,260,3.5,86,"Zweibruggenmühlestrasse 5,",https://www.immoscout24.ch/mieten/4001980256,0,Wohnung,False,True,False,False,True,False,True,False,True,"Zweibruggenmühlestrasse 5,9014 St. Gallen",47.40719604492188,9.327064514160156,8314,67184.3
St.Gallen,9000,2920,2520,400,6.0,160,"Zwinglistrasse 33,",https://www.immoscout24.ch/mieten/4001895574,0,Wohnung,False,False,False,False,False,False,False,False,True,"Zwinglistrasse 33,9000 St. Gallen",47.4249267578125,9.367581367492676,9186,66755.2
St.Gallen,9000,1220,1050,170,2.0,49,"Oberstrasse 205,",https://www.immoscout24.ch/mieten/4001868140,1,Wohnung,False,False,False,False,True,False,False,False,True,"Oberstrasse 205,9000 St. Gallen",47.41217803955078,9.351999282836914,1875,66755.2
St.Gallen,9016,1690,1425,265,3.5,101,"Brauerstrasse 83b,",https://www.immoscout24.ch/mieten/4001837728,4,Wohnung,True,True,False,True,True,True,False,False,True,"Brauerstrasse 83b,9016 St. Gallen",47.4429817199707,9.409530639648438,3907,66755.2
St.Gallen,9014,2500,2040,460,4.5,122,"Oberstrasse 261,",https://www.immoscout24.ch/mieten/4001733956,3,Wohnung,False,True,False,True,True,False,False,False,True,"Oberstrasse 261,9014 St. Gallen",47.407936096191406,9.342658996582031,11432,67184.3
St.Gallen,9000,1600,1380,220,4.0,77,"Zürcherstrasse 33,",https://www.immoscout24.ch/mieten/4001665936,1,Wohnung,True,False,False,True,False,True,True,False,False,"Zürcherstrasse 33,9000 St. Gallen",47.42241287231445,9.370891571044922,27440,66755.2
St.Gallen,9014,1290,1120,170,3.0,53,"Rickenstrasse 20,",https://www.immoscout24.ch/mieten/4002004579,3,Wohnung,True,False,False,True,False,False,False,False,False,"Rickenstrasse 20,9014 St. Gallen",47.40744018554688,9.332511901855469,6327,67184.3
St.Gallen,9000,2180,1900,280,3.5,97,"Fähnernstrasse 9b,",https://www.immoscout24.ch/mieten/4002004098,2,Wohnung,False,True,False,False,False,False,False,False,False,"Fähnernstrasse 9b,9000 St. Gallen",47.41078567504883,9.362210273742676,5335,66755.2
St.Gallen,9000,1450,1210,240,4.0,43,"Oberstrasse 200,",https://www.immoscout24.ch/mieten/4002002387,2,Wohnung,False,False,False,True,False,True,False,False,False,"Oberstrasse 200,9000 St. Gallen",47.41268157958984,9.350950241088867,1875,66755.2
St.Gallen,9000,1985,1635,350,4.5,100,"Röschstrasse 11,",https://www.immoscout24.ch/mieten/4001997484,4,Dachwohnung,False,False,False,False,False,True,False,False,False,"Röschstrasse 11,9000 St. Gallen",47.43196868896485,9.400229454040527,17282,66755.2
St.Gallen,9000,1495,1175,320,4.0,76,"Grossackerstr. 10,",https://www.immoscout24.ch/mieten/4001997113,0,Wohnung,False,False,False,False,False,False,False,False,False,"Grossackerstr. 10,9000 St. Gallen",47.42926406860352,9.392701148986816,16424,66755.2
St.Gallen,9000,1920,1660,260,3.5,85,"Waldaustr. 8,",https://www.immoscout24.ch/mieten/4001996162,1,Wohnung,False,True,True,False,False,False,False,False,True,"Waldaustr. 8,9000 St. Gallen",47.41998672485352,9.352482795715332,6423,66755.2
St.Gallen,9014,1650,1400,250,3.5,91,"Oberstrasse 293 A,",https://www.immoscout24.ch/mieten/4001987874,2,Wohnung,False,True,False,False,True,False,False,False,True,"Oberstrasse 293 A,9014 St. Gallen",47.40851974487305,9.34201717376709,11432,67184.3
St.Gallen,9014,2000,1620,380,5.5,116,"Haselstrasse 14,",https://www.immoscout24.ch/mieten/4001980405,1,Wohnung,False,True,False,False,True,False,False,False,True,"Haselstrasse 14,9014 St. Gallen",47.4045524597168,9.34156894683838,11432,67184.3
St.Gallen,9014,1850,1520,330,4.5,100,"Haselstrasse 20,",https://www.immoscout24.ch/mieten/4001963148,3,Wohnung,False,True,False,False,True,False,False,False,True,"Haselstrasse 20,9014 St. Gallen",47.40374374389648,9.341386795043944,11432,67184.3
St.Gallen,9012,1060,920,140,2.0,38,"Teufenerstrasse 180,",https://www.immoscout24.ch/mieten/4001940938,2,Wohnung,True,False,False,False,False,False,False,False,False,"Teufenerstrasse 180,9012 St. Gallen",47.40658950805664,9.37002944946289,261,66310.9
St.Gallen,9008,1595,1385,210,3.5,79,"Langgasse 108/110,",https://www.immoscout24.ch/mieten/4001930495,1,Wohnung,False,True,False,False,True,True,False,False,True,"Langgasse 108/110,9008 St. Gallen",47.44145965576172,9.393712043762209,14829,66755.2
St.Gallen,9000,1200,1020,180,2.5,35,"Schillerstrasse 1,",https://www.immoscout24.ch/mieten/4001866593,5,Wohnung,False,False,False,False,False,False,False,False,False,"Schillerstrasse 1,9000 St. Gallen",47.41777420043945,9.358112335205078,6968,66755.2
St.Gallen,9008,1700,1430,270,4.5,86,"Iddastrasse 30a,",https://www.immoscout24.ch/mieten/4001847547,3,Wohnung,False,False,False,False,False,False,False,False,False,"Iddastrasse 30a,9008 St. Gallen",47.43756866455078,9.388022422790527,2304,66755.2
St.Gallen,9016,2350,2010,340,4.5,130,"Zilweg 13,",https://www.immoscout24.ch/mieten/4001837517,4,Maisonette / Duplex,True,True,False,True,True,True,False,False,True,"Zilweg 13,9016 St. Gallen",47.44254302978516,9.409085273742676,3907,66755.2
St.Gallen,9000,1470,1220,250,3.5,65,"Oberstrasse 201,",https://www.immoscout24.ch/mieten/4001798136,3,Wohnung,False,False,False,False,False,False,False,False,True,"Oberstrasse 201,9000 St. Gallen",47.41236877441406,9.35126495361328,1875,66755.2
St.Gallen,9000,2020,1800,220,4.0,126,"Linsebühlstrasse 35,",https://www.immoscout24.ch/mieten/4001669283,4,Maisonette / Duplex,False,False,False,False,False,False,False,False,True,"Linsebühlstrasse 35,9000 St. Gallen",47.42459487915039,9.38196849822998,14466,66755.2
St.Gallen,9014,1655,1340,315,4.0,87,"Bernhardswiesweg 4,",https://www.immoscout24.ch/mieten/4001668742,2,Wohnung,False,True,False,False,True,False,True,False,True,"Bernhardswiesweg 4,9014 St. Gallen",47.40888214111328,9.343406677246094,11432,67184.3
St.Gallen,9000,2051,1811,240,3.5,97,"Goliathgasse 37,",https://www.immoscout24.ch/mieten/4001668565,3,Wohnung,False,True,False,False,False,False,False,False,False,"Goliathgasse 37,9000 St. Gallen",47.42797470092773,9.37712287902832,13246,66755.2
St.Gallen,9000,1385,1185,200,2.5,41,"Grenzstrasse 3,",https://www.immoscout24.ch/mieten/4001986484,3,Wohnung,True,True,False,False,True,True,True,False,True,"Grenzstrasse 3,9000 St. Gallen",47.41777038574219,9.36023998260498,14828,66755.2
St.Gallen,9011,3600,3200,400,4.5,107,"Schokoladenweg 6,",https://www.immoscout24.ch/mieten/4001929462,3,Loft,False,True,False,False,True,True,False,False,False,"Schokoladenweg 6,9011 St. Gallen",47.41599655151367,9.383248329162598,752,66755.2
St.Gallen,9014,1450,1270,180,2.5,67,"Zweibruggenmühlestrasse 13,",https://www.immoscout24.ch/mieten/4002004972,2,Wohnung,True,True,False,False,True,False,True,False,True,"Zweibruggenmühlestrasse 13,9014 St. Gallen",47.40686798095703,9.32789421081543,8314,67184.3
St.Gallen,9016,1520,1230,290,3.5,79,"Reherstr. 24 A,",https://www.immoscout24.ch/mieten/4002004959,0,Wohnung,True,True,False,False,True,True,True,False,True,"Reherstr. 24 A,9016 St. Gallen",47.43745040893555,9.418737411499023,3532,66755.2
St.Gallen,9014,1600,1340,260,4.0,88,"Bernhardswiesweg 6,",https://www.immoscout24.ch/mieten/4002004945,1,Wohnung,True,True,False,False,True,False,True,False,True,"Bernhardswiesweg 6,9014 St. Gallen",47.40901184082031,9.34377384185791,11432,67184.3
St.Gallen,9000,850,730,120,1.0,25,"Oberstrasse 200,",https://www.immoscout24.ch/mieten/4002002386,-1,Wohnung,False,False,False,False,False,True,False,False,False,"Oberstrasse 200,9000 St. Gallen",47.41268157958984,9.350950241088867,1875,66755.2
St.Gallen,9000,1590,1340,250,4.0,83,"Grossackerstrasse 12,",https://www.immoscout24.ch/mieten/4002001470,2,Wohnung,False,False,False,False,False,False,False,False,False,"Grossackerstrasse 12,9000 St. Gallen",47.42897415161133,9.392924308776855,16424,66755.2
St.Gallen,9014,2090,1830,260,3.5,98,"Haggenstrasse 86a,",https://www.immoscout24.ch/mieten/4001999645,2,Wohnung,True,True,True,False,False,False,False,False,False,"Haggenstrasse 86a,9014 St. Gallen",47.404273986816406,9.337763786315918,10597,67184.3
St.Gallen,9012,920,820,100,1.0,28,"Altmannweg 3,",https://www.immoscout24.ch/mieten/4001991434,0,Wohnung,False,False,False,False,False,True,False,False,False,"Altmannweg 3,9012 St. Gallen",47.41375732421875,9.364237785339355,9547,66310.9
St.Gallen,9000,1673,1533,140,2.5,60,"Multergasse 22,",https://www.immoscout24.ch/mieten/4001990552,1,Wohnung,True,True,False,False,False,False,False,False,False,"Multergasse 22,9000 St. Gallen",47.42427444458008,9.375346183776855,12866,66755.2
St.Gallen,9000,1950,1750,200,4.0,74,"Marktplatz 14,",https://www.immoscout24.ch/mieten/4001976822,5,Wohnung,False,False,False,True,False,False,False,False,False,"Marktplatz 14,9000 St. Gallen",47.42627716064453,9.375244140625,13246,66755.2
St.Gallen,9012,1110,920,190,2.5,55,"Teufener Str. 134,",https://www.immoscout24.ch/mieten/4001970982,2,Wohnung,False,False,False,False,False,False,False,False,True,"Teufener Str. 134,9012 St. Gallen",47.412330627441406,9.364871978759766,5335,66310.9
St.Gallen,9000,2340,2340,0,2.5,117,"Marktgasse 12,",https://www.immoscout24.ch/mieten/4001970599,4,Wohnung,False,True,False,False,False,False,False,False,False,"Marktgasse 12,9000 St. Gallen",47.42537307739258,9.376214027404783,30920,66755.2
St.Gallen,9014,1860,1650,210,3.5,85,"Oberstrasse 259,",https://www.immoscout24.ch/mieten/4001931575,3,Wohnung,False,False,False,True,False,False,False,False,True,"Oberstrasse 259,9014 St. Gallen",47.408180236816406,9.342961311340332,11432,67184.3
St.Gallen,9016,1550,1240,310,3.5,80,"Oberzilstrasse 17,",https://www.immoscout24.ch/mieten/4001917585,3,Wohnung,False,False,False,False,True,True,False,False,False,"Oberzilstrasse 17,9016 St. Gallen",47.44192886352539,9.406665802001951,2982,66755.2
St.Gallen,9000,2050,1800,250,3.5,61,"Oststrasse 19,",https://www.immoscout24.ch/mieten/4001917571,4,Attikawohnung,True,True,False,False,False,True,False,False,False,"Oststrasse 19,9000 St. Gallen",47.431636810302734,9.393558502197266,17775,66755.2
St.Gallen,9000,1440,1250,190,2.5,52,"Spisergasse 25,",https://www.immoscout24.ch/mieten/4001914840,2,Wohnung,False,True,False,False,False,False,False,False,False,"Spisergasse 25,9000 St. Gallen",47.424747467041016,9.378290176391602,30920,66755.2
St.Gallen,9000,1200,1030,170,2.0,53,"Multergasse 41,",https://www.immoscout24.ch/mieten/4001895615,2,Wohnung,False,True,False,False,False,False,False,False,True,"Multergasse 41,9000 St. Gallen",47.42384719848633,9.374873161315918,12866,66755.2
St.Gallen,9014,920,750,170,2.0,46,"Walserstrasse 2,",https://www.immoscout24.ch/mieten/4001895495,1,Wohnung,True,False,False,False,False,False,False,False,True,"Walserstrasse 2,9014 St. Gallen",47.407562255859375,9.334267616271973,6327,67184.3
St.Gallen,9008,1660,1360,300,4.5,94,"Langgasse 163,",https://www.immoscout24.ch/mieten/4001877598,1,Wohnung,False,True,False,False,False,False,False,False,False,"Langgasse 163,9008 St. Gallen",47.45030212402344,9.397869110107422,1079,66755.2
St.Gallen,9008,1510,1240,270,3.5,77,"Langgasse 155,",https://www.immoscout24.ch/mieten/4001838585,0,Wohnung,False,False,False,False,False,False,False,False,False,"Langgasse 155,9008 St. Gallen",47.44934844970703,9.397712707519531,1079,66755.2
St.Gallen,9000,1625,1350,275,4.0,76,"Dietlistrasse 4,",https://www.immoscout24.ch/mieten/4001782757,2,Wohnung,False,False,False,False,True,False,False,False,False,"Dietlistrasse 4,9000 St. Gallen",47.42330932617188,9.358810424804688,7295,66755.2
St.Gallen,9000,1595,1455,140,2.5,66,"Schlösslistrasse 13,",https://www.immoscout24.ch/mieten/4001765054,4,Dachwohnung,False,False,False,False,False,False,False,False,False,"Schlösslistrasse 13,9000 St. Gallen",47.4324951171875,9.392434120178224,17775,66755.2
St.Gallen,9000,2490,2290,200,4.0,74,"St. Leonhardstrasse 75,",https://www.immoscout24.ch/mieten/4001763260,5,Wohnung,True,False,False,True,False,False,False,False,False,"St. Leonhardstrasse 75,9000 St. Gallen",47.41715240478516,9.381843566894531,752,66755.2
St.Gallen,9000,1250,1100,150,2.5,37,"Paradiesstrasse 9,",https://www.immoscout24.ch/mieten/4001723640,0,Wohnung,True,False,False,False,False,False,False,False,True,"Paradiesstrasse 9,9000 St. Gallen",47.4186897277832,9.363235473632812,14828,66755.2
St.Gallen,9000,1765,1485,280,4.5,116,"Zürcherstrasse 35,",https://www.immoscout24.ch/mieten/4001645402,3,Wohnung,False,True,False,False,False,False,False,False,True,"Zürcherstrasse 35,9000 St. Gallen",47.42974472045898,9.379072189331056,11140,66755.2
St.Gallen,9008,1180,880,300,2.5,53,"Langgasse 56,",https://www.immoscout24.ch/mieten/4001640508,0,Wohnung,False,True,False,False,False,False,False,False,True,"Langgasse 56,9008 St. Gallen",47.4380111694336,9.389245986938477,13849,66755.2
St.Gallen,9014,2120,1880,240,5.5,115,"Lehnstrasse 91,",https://www.immoscout24.ch/mieten/4001640319,1,Wohnung,True,False,False,True,False,False,False,False,False,"Lehnstrasse 91,9014 St. Gallen",47.40500259399414,9.324615478515623,8314,67184.3
St.Gallen,9000,2300,2100,200,3.5,75,"Wassergasse 47,",https://www.immoscout24.ch/mieten/4001484929,4,Wohnung,True,False,False,False,False,False,False,False,True,"Wassergasse 47,9000 St. Gallen",47.419952392578125,9.37157154083252,15904,66755.2
St.Gallen,9012,1270,1080,190,3.0,37,"Teufener Strasse 162,",https://www.immoscout24.ch/mieten/4001983751,0,Wohnung,True,False,False,False,True,False,False,False,True,"Teufener Strasse 162,9012 St. Gallen",47.40968704223633,9.367108345031738,5335,66310.9
St.Gallen,9000,1190,1040,150,2.5,35,"Linsebühlstrasse 50,",https://www.immoscout24.ch/mieten/4001922672,3,Wohnung,False,True,False,False,False,False,False,False,False,"Linsebühlstrasse 50,9000 St. Gallen",47.424686431884766,9.382699966430664,10320,66755.2
St.Gallen,9016,1546,1316,230,3.0,46,"Brauerstrasse 39,",https://www.immoscout24.ch/mieten/4001922667,4,Wohnung,True,False,False,True,False,False,False,False,False,"Brauerstrasse 39,9016 St. Gallen",47.43649291992188,9.402745246887209,18424,66755.2
St.Gallen,9012,1100,980,120,2.5,32,"Teufener Strasse 162,",https://www.immoscout24.ch/mieten/4001886129,2,Wohnung,True,False,False,False,False,False,False,False,True,"Teufener Strasse 162,9012 St. Gallen",47.40968704223633,9.367108345031738,5335,66310.9
St.Gallen,9000,2350,2100,250,4.5,113,"Burgstrasse 51,",https://www.immoscout24.ch/mieten/4001982943,2,Wohnung,True,True,False,False,True,False,True,False,True,"Burgstrasse 51,9000 St. Gallen",47.4180908203125,9.359811782836914,14828,66755.2
St.Gallen,9014,1490,1340,150,2.5,65,"Zürcher Strasse 204c,",https://www.immoscout24.ch/mieten/4001979933,2,Wohnung,False,False,False,True,False,True,False,False,False,"Zürcher Strasse 204c,9014 St. Gallen",47.41257858276367,9.335073471069336,2391,67184.3
St.Gallen,9016,1100,900,200,3.0,66,"Rorschacher Strasse 229,",https://www.immoscout24.ch/mieten/4001951348,3,Wohnung,False,False,False,False,False,True,False,False,True,"Rorschacher Strasse 229,9016 St. Gallen",47.435791015625,9.403037071228027,18424,66755.2
St.Gallen,9014,2170,1930,240,3.5,114,"Straubenzellstrasse 20,",https://www.immoscout24.ch/mieten/4001920978,3,Maisonette / Duplex,True,True,False,False,True,False,True,False,True,"Straubenzellstrasse 20,9014 St. Gallen",47.40869903564453,9.333257675170898,8314,67184.3
St.Gallen,9000,930,830,100,1.0,28,"Burgstrasse 59,",https://www.immoscout24.ch/mieten/4002000596,3,Wohnung,False,False,False,False,False,False,False,False,False,"Burgstrasse 59,9000 St. Gallen",47.4174919128418,9.35899543762207,3736,66755.2
St.Gallen,9000,1410,1160,250,3.0,69,"Singenbergstrasse 12,",https://www.immoscout24.ch/mieten/4001997112,3,Wohnung,False,True,False,False,False,False,False,False,False,"Singenbergstrasse 12,9000 St. Gallen",47.42731094360352,9.384807586669922,14466,66755.2
St.Gallen,9000,1590,1340,250,4.5,79,"Burgstrasse 135,",https://www.immoscout24.ch/mieten/4001994506,1,Wohnung,False,False,False,False,False,False,False,False,False,"Burgstrasse 135,9000 St. Gallen",47.41762161254883,9.351587295532228,3188,66755.2
St.Gallen,9000,1070,880,190,1.5,46,"Teufenerstrasse 4,",https://www.immoscout24.ch/mieten/4001980415,5,Wohnung,False,True,False,False,False,False,False,False,True,"Teufenerstrasse 4,9000 St. Gallen",47.406436920166016,9.369721412658691,261,66755.2
St.Gallen,9000,2320,1920,400,5.5,161,"Stahlstrasse 9,",https://www.immoscout24.ch/mieten/4001977181,4,Wohnung,False,True,False,False,True,True,False,False,False,"Stahlstrasse 9,9000 St. Gallen",47.42139434814453,9.355677604675291,6423,66755.2
St.Gallen,9000,1220,970,250,3.0,56,"Ahornstrasse 29,",https://www.immoscout24.ch/mieten/4001975606,2,Wohnung,False,False,False,False,True,True,False,False,False,"Ahornstrasse 29,9000 St. Gallen",47.41429901123047,9.347572326660156,3188,66755.2
St.Gallen,9012,930,830,100,1.0,26,"Altmannweg 3,",https://www.immoscout24.ch/mieten/4001967261,2,Wohnung,False,False,False,False,False,True,False,False,False,"Altmannweg 3,9012 St. Gallen",47.41375732421875,9.364237785339355,9547,66310.9
St.Gallen,9000,1600,1350,250,3.0,85,"Spitalgasse 5,",https://www.immoscout24.ch/mieten/4001948190,3,Wohnung,False,False,False,False,False,False,False,False,True,"Spitalgasse 5,9000 St. Gallen",47.42584991455078,9.376959800720217,30920,66755.2
St.Gallen,9000,810,680,130,1.0,24,"Röschstr. 7,",https://www.immoscout24.ch/mieten/4001942172,1,Wohnung,False,False,False,False,False,False,False,False,False,"Röschstr. 7,9000 St. Gallen",47.43236923217773,9.399935722351074,17282,66755.2
St.Gallen,9000,1090,930,160,2.0,58,"Singenbergstrasse 8,",https://www.immoscout24.ch/mieten/4001929117,3,Wohnung,False,False,False,False,False,False,False,False,False,"Singenbergstrasse 8,9000 St. Gallen",47.427433013916016,9.384617805480955,14466,66755.2
St.Gallen,9000,1450,1200,250,3.5,72,"Burgstrasse 21,",https://www.immoscout24.ch/mieten/4001922381,5,Wohnung,True,True,False,True,False,False,False,False,False,"Burgstrasse 21,9000 St. Gallen",47.41933822631836,9.363144874572754,14828,66755.2
St.Gallen,9016,1910,1540,370,5.5,111,"Rorschacherstrasse 238,",https://www.immoscout24.ch/mieten/4001871658,4,Wohnung,True,True,False,True,False,False,False,False,False,"Rorschacherstrasse 238,9016 St. Gallen",47.4360580444336,9.404154777526855,17282,66755.2
St.Gallen,9014,2155,1945,210,4.0,134,"Lehnstrasse 89,",https://www.immoscout24.ch/mieten/4001871651,4,Wohnung,True,False,False,True,False,False,False,False,False,"Lehnstrasse 89,9014 St. Gallen",47.40485763549805,9.324426651000977,8314,67184.3
St.Gallen,9008,2350,2000,350,5.5,117,"Heinestr. 14,",https://www.immoscout24.ch/mieten/4001792448,0,Wohnung,False,False,False,False,False,False,False,False,True,"Heinestr. 14,9008 St. Gallen",47.4335823059082,9.382611274719238,11140,66755.2
St.Gallen,9008,1590,1440,150,2.5,63,"Aeplistrasse 4,",https://www.immoscout24.ch/mieten/4001743102,3,Wohnung,False,False,False,False,False,False,False,False,False,"Aeplistrasse 4,9008 St. Gallen",47.43424224853516,9.387240409851074,13180,66755.2
St.Gallen,9008,2185,1800,385,5.5,112,"Iddastrasse 30a,",https://www.immoscout24.ch/mieten/4001405023,1,Wohnung,False,False,False,False,False,False,False,False,False,"Iddastrasse 30a,9008 St. Gallen",47.43756866455078,9.388022422790527,2304,66755.2
St.Gallen,9012,1354,1164,190,2.5,59,"Gerhardtstrasse 4,",https://www.immoscout24.ch/mieten/4001996173,2,Wohnung,True,False,False,False,True,False,False,False,False,"Gerhardtstrasse 4,9012 St. Gallen",47.41172409057617,9.363313674926758,5335,66310.9
St.Gallen,9000,740,610,130,1.0,23,"St. Leonhardstrasse 51,",https://www.immoscout24.ch/mieten/4001922666,2,Wohnung,False,True,False,False,False,False,False,False,False,"St. Leonhardstrasse 51,9000 St. Gallen",47.42154312133789,9.36863899230957,27440,66755.2
St.Gallen,9000,1950,1750,200,2.5,73,"Haldenhof 6,",https://www.immoscout24.ch/mieten/4001978579,3,Wohnung,True,True,True,True,True,False,True,False,True,"Haldenhof 6,9000 St. Gallen",47.4201545715332,9.37238597869873,15904,66755.2
St.Gallen,9016,1250,1050,200,2.0,62,"Martinsbruggstrasse 4,",https://www.immoscout24.ch/mieten/4001978221,1,Wohnung,True,True,False,False,False,False,False,False,True,"Martinsbruggstrasse 4,9016 St. Gallen",47.43663024902344,9.405706405639648,17282,66755.2
St.Gallen,9000,1380,1220,160,3.0,41,"Engelgasse 11,",https://www.immoscout24.ch/mieten/4001968717,2,Wohnung,False,False,False,False,False,False,False,False,True,"Engelgasse 11,9000 St. Gallen",47.42658996582031,9.374587059020996,13246,66755.2
St.Gallen,9000,790,690,100,1.0,23,"Rorschacherstrasse 50a,",https://www.immoscout24.ch/mieten/4001956351,2,Wohnung,False,True,False,False,False,False,False,False,False,"Rorschacherstrasse 50a,9000 St. Gallen",47.42718505859375,9.383781433105469,14466,66755.2
St.Gallen,9012,2225,1940,285,4.5,121,"Wattstrasse 11,",https://www.immoscout24.ch/mieten/4001949052,2,Wohnung,False,True,False,False,False,False,False,False,False,"Wattstrasse 11,9012 St. Gallen",47.4105110168457,9.369190216064451,5335,66310.9
St.Gallen,9014,890,780,110,1.5,32,"Moosstrasse 25,",https://www.immoscout24.ch/mieten/4001941944,0,Wohnung,True,False,False,False,True,False,True,False,True,"Moosstrasse 25,9014 St. Gallen",47.41183471679688,9.343880653381348,7696,67184.3
St.Gallen,9000,2035,1635,400,4.5,92,"Steingrüeblistrasse 36,",https://www.immoscout24.ch/mieten/4001917255,0,Wohnung,False,False,False,False,False,False,False,False,False,"Steingrüeblistrasse 36,9000 St.Gallen",47.425907135009766,9.390841484069824,7732,66755.2
St.Gallen,9000,1270,1000,270,2.5,49,"Brühlgasse 40,",https://www.immoscout24.ch/mieten/4001888626,3,Wohnung,True,True,False,False,False,False,False,False,True,"Brühlgasse 40,9000 St. Gallen",47.42499923706055,9.378667831420898,30920,66755.2
St.Gallen,9000,1690,1470,220,3.0,50,"Metzgergasse 24,",https://www.immoscout24.ch/mieten/4001400773,2,Wohnung,True,False,False,False,False,False,True,False,True,"Metzgergasse 24,9000 St. Gallen",47.42710113525391,9.375155448913574,13246,66755.2
St.Gallen,9000,1350,1150,200,3.0,69,"Wiesentalstr. 14,",https://www.immoscout24.ch/mieten/4002004958,2,Wohnung,True,False,False,True,True,False,True,False,False,"Wiesentalstr. 14,9000 St. Gallen",47.43294906616211,9.396584510803224,18424,66755.2
St.Gallen,9000,2150,1900,250,3.5,97,"Fähnernstrasse 9,",https://www.immoscout24.ch/mieten/4002004091,2,Wohnung,False,True,False,False,False,False,False,False,False,"Fähnernstrasse 9,9000 St. Gallen",47.41132354736328,9.362555503845217,5335,66755.2
St.Gallen,9000,1650,1470,180,3.5,66,"Folchartstrasse 5,",https://www.immoscout24.ch/mieten/4002003603,3,Wohnung,True,False,False,True,False,False,False,False,False,"Folchartstrasse 5,9000 St. Gallen",47.4189567565918,9.377060890197754,15904,66755.2
St.Gallen,9000,1110,980,130,2.5,36,"Marktplatz 5,",https://www.immoscout24.ch/mieten/4002002435,4,Wohnung,False,False,False,False,False,False,False,False,False,"Marktplatz 5,9000 St. Gallen",47.425559997558594,9.375411987304688,30920,66755.2
St.Gallen,9000,1150,940,210,2.5,42,"Speicherstrasse 19,",https://www.immoscout24.ch/mieten/4002001471,1,Wohnung,False,False,False,False,True,False,False,False,False,"Speicherstrasse 19,9000 St. Gallen",47.42457962036133,9.383834838867188,10320,66755.2
St.Gallen,9008,1790,1580,210,4.5,90,"Sonnrainweg 4,",https://www.immoscout24.ch/mieten/4001997461,1,Wohnung,False,False,False,False,False,False,False,False,False,"Sonnrainweg 4,9008 St. Gallen",47.448387145996094,9.397623062133787,1079,66755.2
St.Gallen,9016,1540,1330,210,3.5,76,"Zilstrasse 10,",https://www.immoscout24.ch/mieten/4001988208,2,Wohnung,True,False,False,True,False,False,False,False,False,"Zilstrasse 10,9016 St. Gallen",47.44115829467773,9.405025482177734,2982,66755.2
St.Gallen,9008,1390,1220,170,2.5,65,"Gerhaldenstr. 1,",https://www.immoscout24.ch/mieten/4001980211,4,Wohnung,True,False,False,True,True,False,False,False,True,"Gerhaldenstr. 1,9008 St. Gallen",47.43486785888672,9.384772300720217,2304,66755.2
St.Gallen,9000,1110,990,120,1.5,33,"Konkordiastr. 12,",https://www.immoscout24.ch/mieten/4001980209,4,Wohnung,False,False,False,False,False,False,False,False,True,"Konkordiastr. 12,9000 St. Gallen",47.42530822753906,9.383156776428224,14466,66755.2
St.Gallen,9000,1090,980,110,2.5,45,"Brühlbleichestrasse 10,",https://www.immoscout24.ch/mieten/4001980207,0,Wohnung,False,False,False,False,False,False,False,False,True,"Brühlbleichestrasse 10,9000 St. Gallen",47.43050384521485,9.383402824401855,13042,66755.2
St.Gallen,9000,1350,1350,0,2.5,65,"Katharinengasse 22,",https://www.immoscout24.ch/mieten/4001979984,1,Wohnung,True,False,False,False,False,False,False,False,True,"Katharinengasse 22,9000 St. Gallen",47.4273796081543,9.377086639404297,13246,66755.2
St.Gallen,9016,1390,1240,150,2.5,52,"Favrestrasse 19,",https://www.immoscout24.ch/mieten/4001979017,2,Wohnung,True,False,False,False,True,False,True,False,True,"Favrestrasse 19,9016 St. Gallen",47.437198638916016,9.411964416503906,1789,66755.2
